,X1,X2,cluster
2362,6.005087,-48.816685,1
2363,-5.886202,-59.556435,1
2364,-60.85596,-1.2175307,1
2365,-38.421474,-42.226448,1
2366,-37.32782,-11.272776,1
2367,26.683222,18.926361,1
2368,-29.224787,-15.991619,1
2369,53.75001,28.162148,1
2370,-84.305786,23.762403,1
2371,-41.57968,46.36033,1
2372,-29.92615,-21.78558,1
2373,47.19043,-49.066315,1
2374,-46.295933,9.612419,1
2375,-70.557945,-31.910194,1
2376,-29.923975,-47.36189,1
2377,-37.02561,13.152473,1
2378,-29.936857,-48.373394,1
2379,-20.770744,-12.093513,1
2380,-88.93992,15.341976,1
2381,-31.372604,-37.45297,1
2382,-57.986973,21.921831,1
2383,-56.99081,27.401224,1
2384,-43.855865,49.03997,1
2385,-42.371395,-0.17199998,1
2386,25.82902,-45.43346,1
2387,-86.05237,19.719881,1
2388,-55.558548,41.663315,1
2389,-90.38881,26.46404,1
2390,-33.140583,-29.258085,1
2391,-105.48647,19.984873,1
2392,38.14863,-30.610876,1
2393,-3.8823583,-76.6523,1
2394,-42.732864,-4.2928753,1
2395,-68.99481,22.96962,1
2396,4.5251164,-32.483376,1
2397,57.832012,-40.958286,1
2398,-94.92719,10.889754,1
2399,27.048462,-2.730734,1
2400,-38.186886,-18.72939,1
2401,-98.673256,-0.094204746,1
2402,-42.63472,-61.07642,1
2403,-59.52399,21.53625,1
2404,-42.820484,-62.632977,1
2405,-74.027374,36.507683,1
2406,37.497246,-62.570984,1
2407,-58.649475,-15.517358,1
2408,-37.726635,-62.50027,1
2409,-70.26696,-27.367046,1
2410,-37.709484,-41.57305,1
2411,-27.325672,-13.666609,1
2412,20.65568,-22.242262,1
2413,-88.45165,27.028595,1
2414,-34.82564,-60.313488,1
2415,-70.57419,-18.594368,1
2416,-96.46207,3.760965,1
2417,2.6749718,81.97189,1
2418,20.92766,-15.7633915,1
2419,-38.738876,-38.68555,1
2420,-6.208645,-59.425007,1
2421,10.989926,-21.932325,1
2422,-45.19351,-5.580444,1
2423,51.896046,-55.94749,1
2424,17.223124,-68.20046,1
2425,-57.0298,-0.27333122,1
2426,-65.56992,-51.520958,1
2427,-1.692202,-69.7112,1
2428,-39.748936,16.990475,1
2429,-33.132774,10.298476,1
2430,8.091903,-47.48055,1
2431,13.251304,-42.397392,1
2432,-91.921135,20.745386,1
2433,-41.03233,-30.217293,1
2434,-23.031431,-49.830925,1
2435,-58.512413,29.09085,1
2436,-90.842445,26.5709,1
2437,-43.37969,-22.365217,1
2438,-57.607426,-59.51148,1
2439,-68.67967,-18.004736,1
2440,-104.205795,19.7474,1
2441,-54.163883,14.480052,1
2442,-39.268494,-41.195602,1
2443,-53.65553,7.278572,1
2444,-56.282856,-26.113483,1
2445,33.22912,-47.827198,1
2446,-28.187592,-48.472866,1
2447,-20.568193,-76.372696,1
2448,-103.12968,5.149537,1
2449,-68.552986,-17.754475,1
2450,-90.80393,22.210377,1
2451,-31.364664,-16.366062,1
2452,-89.27884,15.15835,1
2453,-67.17763,-52.709785,1
2454,33.40914,-47.953777,1
2455,-70.9309,1.8875107,1
2456,4.8715177,-79.35704,1
2457,-73.03162,5.970206,1
2458,-52.056156,15.773031,1
2459,-52.239838,15.605972,1
2460,-15.226018,-40.32907,1
2461,-63.585545,-33.93585,1
2462,-16.582449,-76.2066,1
2463,-51.43847,41.729633,1
2464,-42.870422,9.357099,1
2465,-54.534573,-35.07492,1
2466,-14.946379,-44.357796,1
2467,12.593482,-50.398556,1
2468,22.884277,24.040543,1
2469,44.930237,33.42881,1
2470,56.26951,-6.1189866,1
2471,-87.65372,27.275803,1
2472,-64.46469,9.295185,1
2473,21.306,-38.29219,1
2474,7.434229,-44.78075,1
2475,29.398909,23.290276,1
2476,-56.21984,-13.394893,1
2477,-105.98359,8.378178,1
2478,-38.842163,5.721889,1
2479,-44.936462,38.934345,1
2480,-30.920887,-38.39742,1
2481,23.020153,-41.612217,1
2482,52.02707,-2.1948671,1
2483,27.609417,-78.50127,1
2484,-59.500816,-25.077333,1
2485,12.84998,-24.357613,1
2486,-58.378036,28.98394,1
2487,-40.27601,32.461838,1
2488,45.785275,-19.429132,1
2489,-31.428232,-27.11454,1
2490,-50.83627,46.222023,1
2491,-53.369015,-6.5186896,1
2492,-64.48226,-14.74171,1
2493,-65.30284,-30.502758,1
2494,-91.11931,15.488017,1
2495,-56.22825,-61.117874,1
2496,-101.79464,21.980232,1
2497,-44.78849,-39.309566,1
2498,-66.786896,-23.71914,1
2499,10.972841,-82.82294,1
2500,-2.5448422,45.167324,1
2501,-14.227944,-37.85029,1
2502,-43.721443,17.954653,1
2503,-18.13425,-13.066037,1
2504,8.409703,-80.66309,1
2505,38.380894,-13.764844,1
2506,7.299615,-39.957233,1
2507,25.5955,-61.8697,1
2508,23.337471,0.5568405,1
2509,-23.343407,-27.643381,1
2510,-29.675186,-37.913174,1
2511,71.8609,-11.288922,1
2512,-51.149628,-30.037523,1
2513,30.310144,-16.197563,1
2514,-55.62914,14.640161,1
2515,47.239777,14.073356,1
2516,18.068228,-40.194134,1
2517,25.506056,-14.710294,1
2518,-34.40166,29.426926,1
2519,-87.29191,26.673304,1
2520,38.737904,-35.63991,1
2521,-34.561886,8.259644,1
2522,10.031994,-24.983084,1
2523,35.828888,-45.541527,1
2524,1.7407422,-30.079613,1
2525,38.170593,-66.97549,1
2526,34.05264,-45.590034,1
2527,2.3934157,33.235996,1
2528,-18.55138,-47.8738,1
2529,-0.8156186,-36.320618,1
2530,-53.283077,-57.819653,1
2531,27.764395,-48.185646,1
2532,2.1405728,-66.72396,1
2533,-40.35712,-38.05395,1
2534,-58.293026,-15.322182,1
2535,-59.673164,30.229197,1
2536,-48.88779,2.4350882,1
2537,-72.03711,-25.63968,1
2538,-66.0982,-58.497738,1
2539,-20.886776,-25.108694,1
2540,-90.46104,12.061594,1
2541,-55.243584,-56.6997,1
2542,-66.37629,-55.024384,1
2543,-61.09302,-21.647413,1
2544,-44.350204,-22.065458,1
2545,8.865972,-27.374174,1
2546,-18.309254,-16.667845,1
2547,-5.5600457,-64.157585,1
2548,-70.726395,39.76174,1
2549,-36.437717,35.130394,1
2550,-36.959236,15.20158,1
2551,-22.19945,-41.696735,1
2552,-31.241602,-8.736921,1
2553,76.89391,-3.9501069,1
2554,36.794823,37.93599,1
2555,-40.588486,-64.95466,1
2556,1.7477479,-30.805563,1
2557,-56.849907,-24.787096,1
2558,-42.9173,17.975052,1
2559,0.6226841,-68.60599,1
2560,23.544964,-24.5467,1
2561,-62.655846,26.584473,1
2562,-52.13962,38.96525,1
2563,-49.814037,13.74478,1
2564,-42.464577,-4.85607,1
2565,-45.754765,42.41266,1
2566,-60.005405,3.3467011,1
2567,-33.305992,-13.7492285,1
2568,-40.8485,-29.593224,1
2569,-64.85585,-32.153755,1
2570,-39.126465,33.109848,1
2571,-64.95678,12.050239,1
2572,-99.677925,17.127226,1
2573,-59.827816,0.105868585,1
2574,-104.466225,15.764207,1
2575,-40.229237,-61.944687,1
2576,-66.392166,12.38893,1
2577,-68.0144,-24.502096,1
2578,31.900108,-12.496665,1
2579,35.90143,-14.459302,1
2580,-45.5783,-18.315475,1
2581,-63.248474,-4.59906,1
2582,-29.465933,-25.153694,1
2583,-7.1109104,-59.86535,1
2584,-31.974201,-8.899245,1
2585,-42.230515,-69.722626,1
2586,-32.322502,-39.66222,1
2587,-1.7281257,-78.44681,1
2588,-61.344585,-53.00718,1
2589,-42.19107,1.319151,1
2590,-47.28895,-20.439255,1
2591,-39.76798,-15.588403,1
2592,-55.89525,-34.714592,1
2593,44.420074,-18.534801,1
2594,8.107434,-68.34935,1
2595,47.363506,-10.921569,1
2596,-55.583076,-25.0951,1
2597,-40.293808,-40.79188,1
2598,11.2521715,-27.706646,1
2599,24.047253,-34.816822,1
2600,40.093693,-68.04216,1
2601,59.467937,-0.53402495,1
2602,46.371117,-36.880215,1
2603,-36.744423,13.673384,1
2604,-70.4373,20.218077,1
2605,-14.147193,-72.0862,1
2606,-50.907436,40.858063,1
2607,-102.031975,2.911444,1
2608,-88.91091,19.228558,1
2609,-30.1001,-18.57521,1
2610,-19.653198,-50.453377,1
2611,42.349228,-21.331373,1
2612,-53.63397,-58.062653,1
2613,10.968132,-32.108517,1
2614,-95.78439,13.142226,1
2615,-67.39031,-29.441614,1
2616,-18.679272,-15.160408,1
2617,-25.6158,-43.34952,1
2618,16.594702,-28.26735,1
2619,3.1118274,-43.06302,1
2620,-53.706905,47.788197,1
2621,6.1948695,-79.913124,1
2622,-31.88384,-16.911642,1
2623,-94.058044,1.935951,1
2624,23.192522,-5.0210433,1
2625,21.444323,-4.4533997,1
2626,37.561157,-62.65712,1
2627,-39.695515,-41.180573,1
2628,-70.86813,20.141699,1
2629,-23.17125,-27.334824,1
2630,-44.999954,-61.96615,1
2631,12.647197,-24.50418,1
2632,71.10869,38.299088,1
2633,-63.90651,-34.395782,1
2634,31.036552,-32.237232,1
2635,-60.99665,39.916862,1
2636,7.8603735,-45.564873,1
2637,-42.490616,-62.712822,1
2638,-102.258224,20.580902,1
2639,-5.2887855,-78.20695,1
2640,-56.241585,-38.0715,1
2641,38.512638,-25.319145,1
2642,-56.70215,25.879484,1
2643,-96.61839,12.267416,1
2644,28.997581,-30.770847,1
2645,-40.43621,32.578857,1
2646,-30.4926,11.237104,1
2647,18.340813,-29.912235,1
2648,-35.14518,-28.11659,1
2649,-99.38147,2.1363764,1
2650,-51.579796,46.305126,1
2651,-95.76353,18.202936,1
2652,9.051888,-26.728289,1
2653,-12.466657,-72.73713,1
2654,-13.746798,-71.67983,1
2655,-1.6006684,-34.699726,1
2656,-92.12094,25.634531,1
2657,-42.622288,-5.3978095,1
2658,-98.00213,25.060135,1
2659,-26.026535,-47.819584,1
2660,-36.202374,-28.504776,1
2661,26.419453,16.769997,1
2662,-42.368793,-68.03571,1
2663,16.812586,-29.094648,1
2664,-30.819475,-16.175594,1
2665,-52.020195,38.365448,1
2666,-33.033775,12.185473,1
2667,-72.01989,-30.752352,1
2668,-48.95493,35.1811,1
2669,-45.04965,-70.00043,1
2670,-58.477333,-37.517956,1
2671,14.382652,-42.293022,1
2672,-3.3484757,-80.24846,1
2673,-65.35109,35.653126,1
2674,-44.14957,47.052315,1
2675,-63.77114,25.859295,1
2676,9.200616,-36.743332,1
2677,-26.00563,-11.418655,1
2678,-56.88147,24.472416,1
2679,-38.55072,-20.433397,1
2680,11.509669,-27.6251,1
2681,-63.58021,-32.522457,1
2682,-68.81397,39.981552,1
2683,48.529533,21.073204,1
2684,-57.794056,21.295374,1
2685,32.07161,-30.86499,1
2686,53.690475,-13.336606,1
2687,69.75114,9.422045,1
2688,-36.51129,-18.978603,1
2689,10.767226,-67.52795,1
2690,24.08711,-1.3618971,1
2691,-23.89145,-20.401648,1
2692,-33.7249,19.804838,1
2693,-2.8088772,-59.095596,1
2694,29.436487,-3.0173779,1
2695,-13.424674,-64.11211,1
2696,5.4492693,-24.839773,1
2697,-53.101196,47.882423,1
2698,-56.86365,42.36553,1
2699,-67.76423,41.651695,1
2700,-99.061165,22.097845,1
2701,-30.597044,-25.99783,1
2702,29.655018,-13.167654,1
2703,-49.66448,3.8287609,1
2704,-30.157808,-61.168934,1
2705,-51.595387,-65.52358,1
2706,-37.816246,32.35333,1
2707,-8.091933,-59.96113,1
2708,-101.64748,-1.7120486,1
2709,36.752647,3.218605,1
2710,-65.41188,-19.17115,1
2711,13.762341,-23.179514,1
2712,-49.78348,43.70031,1
2713,-62.558567,-53.723526,1
2714,-32.56288,-14.257118,1
2715,-8.874751,-59.77683,1
2716,23.573734,-36.729973,1
2717,-104.95519,6.705611,1
2718,5.839234,-78.67432,1
2719,6.394058,-29.348467,1
2720,32.05614,-32.747883,1
2721,-30.83789,18.755371,1
2722,-88.51701,22.839542,1
2723,49.443054,9.614327,1
2724,-73.44096,-23.614086,1
2725,-97.20492,10.548495,1
2726,-66.42632,8.518993,1
2727,-62.505768,28.504978,1
2728,-105.58368,8.731897,1
2729,-55.70528,42.74753,1
2730,22.589054,-6.00807,1
2731,-37.087433,35.604027,1
2732,-31.637772,-9.872259,1
2733,-69.74513,23.1074,1
2734,-42.010517,43.448246,1
2735,-14.432366,-76.49901,1
2736,-56.2983,-28.076061,1
2737,3.0234187,-33.907207,1
2738,58.7226,-12.102049,1
2739,-33.345604,-63.10139,1
2740,18.176071,-29.750263,1
2741,-30.370657,-48.181244,1
2742,-34.228073,-63.34387,1
2743,-58.78896,-16.13894,1
2744,-58.36237,11.497768,1
2745,-103.53511,21.256227,1
2746,-35.437218,-34.24643,1
2747,-55.56419,-39.31749,1
2748,-45.483913,49.159,1
2749,-25.776447,-48.633743,1
2750,-36.60149,30.82732,1
2751,-71.63629,29.084307,1
2752,-69.02633,17.958992,1
2753,-45.28673,8.729638,1
2754,-56.563805,-38.968277,1
2755,21.52615,28.959969,1
2756,-54.211952,-35.549545,1
2757,-88.428734,22.51026,1
2758,2.2786524,-37.91259,1
2759,-64.53835,13.396417,1
2760,-69.79339,41.204067,1
2761,-104.07745,7.585331,1
2762,7.8934155,-80.556305,1
2763,-56.28661,-39.92681,1
2764,-103.929214,7.106796,1
2765,3.6336434,-42.066963,1
2766,-104.34875,2.4178,1
2767,2.552948,-74.13558,1
2768,35.09823,0.25088835,1
2769,12.8983755,-49.91407,1
2770,-58.862442,-15.306751,1
2771,-40.519398,-12.652007,1
2772,-100.612976,4.9320006,1
2773,-24.476221,-54.6132,1
2774,-42.398056,-22.13245,1
2775,-13.657015,-55.78382,1
2776,-38.14766,15.014121,1
2777,18.919538,-61.17156,1
2778,-91.97468,26.127878,1
2779,19.01992,-44.04434,1
2780,26.888329,-72.08806,1
2781,-47.98561,2.1958342,1
2782,-57.200573,22.041384,1
2783,-69.36304,39.770138,1
2784,-62.418453,-22.159756,1
2785,25.421352,-61.549442,1
2786,-40.656734,-13.155219,1
2787,-60.03649,-34.276012,1
2788,9.239707,-79.60803,1
2789,-97.85522,0.39275166,1
2790,-64.93241,37.419907,1
2791,-42.288383,-60.435875,1
2792,-66.35137,43.14639,1
2793,23.89957,-71.75279,1
2794,-21.856411,-27.976738,1
2795,-73.33231,35.545822,1
2796,-43.271282,-21.241167,1
2797,-50.050262,16.609875,1
2798,-22.644075,-16.352528,1
2799,-56.137157,-68.57308,1
2800,-86.16023,24.702003,1
2801,-95.35303,3.6199806,1
2802,-54.466454,41.72373,1
2803,8.605552,-37.443855,1
2804,22.6998,18.869066,1
2805,-43.26763,44.902573,1
2806,27.373686,18.883078,1
2807,-52.13077,-68.08008,1
2808,-63.02569,-0.5190173,1
2809,30.301508,14.742088,1
2810,-40.784935,19.665262,1
2811,-55.30844,-59.30306,1
2812,-66.44714,-57.87391,1
2813,-25.527699,-43.898785,1
2814,-72.1229,-18.695885,1
2815,-65.30388,-50.320107,1
2816,-54.999184,-58.82867,1
2817,0.20897508,-67.245056,1
2818,-30.521929,-61.17739,1
2819,-40.688152,21.447784,1
2820,-93.580284,24.799206,1
2821,-16.886114,-38.595524,1
2822,-73.76488,30.476494,1
2823,17.330967,-30.676603,1
2824,-91.50268,29.604984,1
2825,-6.490497,-60.388783,1
2826,-34.746716,8.944752,1
2827,-40.051838,-14.595217,1
2828,7.216366,-31.276428,1
2829,-24.570616,-13.085875,1
2830,-40.516106,21.604143,1
2831,-32.296154,-20.230331,1
2832,-1.6139371,-66.456604,1
2833,78.544495,8.120475,1
2834,-51.340767,-32.26321,1
2835,-24.914034,-13.24736,1
2836,-32.68682,9.466312,1
2837,-11.455718,-76.17837,1
2838,-37.85429,-20.398216,1
2839,27.091522,-0.8948799,1
2840,29.406864,-49.441044,1
2841,-34.232254,9.054894,1
2842,-13.328791,-60.39911,1
2843,-73.40656,20.9893,1
2844,-61.436096,-14.1860695,1
2845,-52.95847,-35.38631,1
2846,-39.65251,18.858458,1
2847,-95.57141,3.687676,1
2848,-5.453668,-80.20408,1
2849,42.018314,-50.337883,1
2850,-27.950066,-13.451902,1
2851,36.218586,-60.30089,1
2852,-11.107106,-66.21342,1
2853,-48.10668,35.894012,1
2854,-16.81113,-14.335442,1
2855,-32.60525,-8.511858,1
2856,-62.323246,-33.414886,1
2857,-70.34368,-32.572823,1
2858,46.328606,39.28113,1
2859,27.221275,-2.1834009,1
2860,-57.210354,-12.939117,1
2861,-62.404514,-20.320305,1
2862,-20.411728,-17.125347,1
2863,-48.063663,2.4044197,1
2864,-32.122654,-38.238026,1
2865,-52.156506,-33.53438,1
2866,-52.269333,39.029156,1
2867,-68.79038,-29.017569,1
2868,-38.92086,21.211634,1
2869,-47.890015,35.229618,1
2870,-53.82597,-37.232796,1
2871,-52.61813,8.499986,1
2872,-64.87401,17.650562,1
2873,4.0516763,44.739723,1
2874,-57.660427,16.208216,1
2875,-66.79789,-58.031284,1
2876,-107.51424,19.350727,1
2877,-56.718727,0.14051048,1
2878,32.272507,-29.168781,1
2879,-46.22519,-27.924574,1
2880,-33.1757,-10.7829075,1
2881,-69.3058,-1.2302688,1
2882,-62.271454,-20.689604,1
2883,1.3791031,-27.003534,1
2884,-22.232882,-26.078066,1
2885,-96.24796,11.703941,1
2886,-103.53217,14.430794,1
2887,-37.973316,-41.820553,1
2888,-55.435127,-20.754019,1
2889,-64.229935,37.912796,1
2890,-63.58518,-15.479638,1
2891,-70.46785,4.8857546,1
2892,23.027094,-15.858954,1
2893,-42.753857,-21.45145,1
2894,-50.539536,45.04926,1
2895,-56.539837,25.260124,1
2896,-51.431686,-34.91981,1
2897,-62.05069,15.958846,1
2898,-45.41477,49.36417,1
2899,-50.014194,46.487858,1
2900,40.790348,0.3820015,1
2901,30.24322,-75.67925,1
2902,-35.612385,13.578573,1
2903,-44.961548,-61.718906,1
2904,-15.512341,-75.785774,1
2905,42.74794,-39.034065,1
2906,10.450429,-22.662874,1
2907,30.103107,-13.38551,1
2908,37.358067,-65.85815,1
2909,-17.308891,-12.2684555,1
2910,14.574479,-80.50879,1
2911,-42.506485,-22.430769,1
2912,-39.16832,42.882812,1
2913,4.454447,-79.60538,1
2914,-75.90455,-20.501667,1
2915,-56.472073,-21.116064,1
2916,36.39726,35.4526,1
2917,22.011831,-5.661705,1
2918,-30.107391,15.598025,1
2919,-56.951427,7.4799337,1
2920,-41.596603,0.43235475,1
2921,13.199256,-82.87857,1
2922,-24.519974,-11.573642,1
2923,-58.27758,21.93256,1
2924,-34.493237,-17.791037,1
2925,14.434402,31.543505,1
2926,-43.111855,47.28932,1
2927,-41.94351,16.854052,1
2928,-59.389866,22.2082,1
2929,-27.132465,-17.994513,1
2930,-74.069885,36.21522,1
2931,13.429295,-77.4545,1
2932,-13.433726,-67.89321,1
2933,-30.376673,18.49998,1
2934,-40.22733,33.202576,1
2935,-33.145046,-11.140577,1
2936,-99.56377,19.857613,1
2937,-48.52086,4.359959,1
2938,-25.505558,-55.218452,1
2939,30.289251,23.242222,1
2940,-73.19843,17.487814,1
2941,-51.348557,46.16247,1
2942,-56.62807,42.674248,1
2943,-51.462673,37.09596,1
2944,-12.678268,-72.51954,1
2945,-59.845856,0.08585295,1
2946,-4.9497523,-80.45777,1
2947,-49.046585,48.659363,1
2948,71.902336,-10.722814,1
2949,24.502096,-17.436417,1
2950,-71.89031,-20.161612,1
2951,-96.512856,2.9745898,1
2952,-71.26805,21.547298,1
2953,-39.513985,10.566868,1
2954,-7.7842607,-62.728302,1
2955,-54.391056,-57.226723,1
2956,-51.694344,37.790718,1
2957,4.006236,-73.83417,1
2958,-43.30306,46.559807,1
2959,21.48088,20.476439,1
2960,-38.489998,-67.38827,1
2961,-25.558928,-53.797615,1
2962,-51.119526,-66.15039,1
2963,-65.00162,43.623356,1
2964,-46.360344,-28.002617,1
2965,-64.27678,-4.019879,1
2966,-11.063188,-55.87957,1
2967,-54.19929,-68.876,1
2968,-88.02772,20.796583,1
2969,-52.13201,6.0262737,1
2970,-60.519245,-37.59444,1
2971,-104.13045,-1.5028405,1
2972,1.3367679,-30.206049,1
2973,-53.608555,-64.38992,1
2974,8.579569,31.93874,1
2975,-38.537567,7.217309,1
2976,25.485596,-21.225155,1
2977,3.143282,-33.235107,1
2978,-57.637035,-24.585566,1
2979,-53.944214,-57.1364,1
2980,-71.03734,7.9342036,1
2981,-36.0268,-25.010204,1
2982,-75.05168,-21.734255,1
2983,-33.063396,11.074107,1
2984,-66.7753,-59.55089,1
2985,18.311386,-30.790548,1
2986,-42.052727,2.7486868,1
2987,-66.70525,-20.401413,1
2988,24.09296,-70.76803,1
2989,31.560211,0.2541615,1
2990,-62.933086,-0.40593648,1
2991,-44.10923,-21.091661,1
2992,-32.0157,-21.067549,1
2993,28.676058,-76.78514,1
2994,-59.067234,41.76239,1
2995,-94.61324,25.478682,1
2996,-88.6128,20.024685,1
2997,7.3917828,-59.650906,1
2998,25.346048,-34.348602,1
2999,32.331154,-0.4947908,1
3000,-65.21777,-59.815388,1
3001,-42.533424,-68.16672,1
3002,28.337713,-48.048218,1
3003,-65.788864,-3.899975,1
3004,11.739675,-32.00984,1
3005,-69.528114,-29.42655,1
3006,-88.84538,11.255382,1
3007,-53.670986,-64.61466,1
3008,-3.2468562,-74.24531,1
3009,33.66692,-48.55885,1
3010,29.06669,-18.319021,1
3011,-33.206852,-35.93853,1
3012,-49.3954,-68.28725,1
3013,10.083045,-68.07852,1
3014,-46.216442,-18.045763,1
3015,-67.20993,42.436825,1
3016,-16.044199,-60.772762,1
3017,-54.89622,-4.378019,1
3018,-70.52349,31.65166,1
3019,21.518297,-21.625332,1
3020,20.007212,21.061527,1
3021,-33.888264,17.933678,1
3022,-72.58594,-18.38982,1
3023,-92.60571,19.643167,1
3024,-32.86742,-60.61076,1
3025,-89.297806,15.268494,1
3026,0.58535516,-64.3236,1
3027,-62.089294,-36.507378,1
3028,-42.0583,-18.8087,1
3029,68.36215,-57.912933,1
3030,2.3786762,-37.941418,1
3031,-50.17547,-35.030785,1
3032,-7.33391,-61.98556,1
3033,27.770723,-19.085892,1
3034,-67.10688,28.822681,1
3035,-24.131424,-50.070724,1
3036,-55.15333,-4.744609,1
3037,-95.78071,14.121049,1
3038,-42.207493,-38.11921,1
3039,-66.3236,-23.855835,1
3040,15.641169,-78.8816,1
3041,6.796446,-30.53655,1
3042,37.41493,-8.201455,1
3043,-39.751625,-1.8899667,1
3044,-42.5054,19.722868,1
3045,-22.591488,-14.107094,1
3046,38.77996,-21.65146,1
3047,-42.576126,-23.039848,1
3048,-52.36271,2.3760662,1
3049,-40.32879,-60.954777,1
3050,-13.703513,-40.96668,1
3051,-33.281536,-8.7341795,1
3052,-64.37447,-5.437249,1
3053,-50.643764,-14.464791,1
3054,-14.343523,-62.015503,1
3055,23.582388,-15.042831,1
3056,-59.98494,-54.27958,1
3057,-58.1347,2.5447469,1
3058,12.540142,-49.87012,1
3059,18.398153,36.84856,1
3060,-70.998146,-30.625166,1
3061,-73.240814,17.301834,1
3062,-53.560413,-3.8808808,1
3063,-30.868885,-26.190983,1
3064,-38.060165,-40.963974,1
3065,-59.35205,15.73569,1
3066,-41.938198,-38.15425,1
3067,-40.011883,-62.0162,1
3068,-42.73946,-5.635708,1
3069,-37.093983,35.791786,1
3070,-44.174973,48.558693,1
3071,-28.977997,-59.065506,1
3072,32.26589,-45.630825,1
3073,-71.82102,5.0137715,1
3074,-50.34025,-36.56465,1
3075,-70.926216,38.594112,1
3076,14.903538,-27.967405,1
3077,-65.24452,18.48155,1
3078,-63.169292,38.667038,1
3079,-69.88966,23.922785,1
3080,-50.927017,-14.217278,1
3081,-64.86076,-4.4186673,1
3082,-44.96888,39.441288,1
3083,0.8106492,-26.39491,1
3084,23.434963,-36.879677,1
3085,-59.13857,14.565712,1
3086,23.73022,-22.94452,1
3087,-70.1197,18.494854,1
3088,49.96394,9.467896,1
3089,1.9218841,-40.96596,1
3090,-104.59435,2.8006728,1
3091,-72.78005,7.0010743,1
3092,-54.545135,-3.8952909,1
3093,10.080077,-68.27943,1
3094,-90.51716,13.346862,1
3095,-28.11815,-25.99349,1
3096,-31.488785,-59.182625,1
3097,-10.5150585,-68.08801,1
3098,-52.21495,15.306943,1
3099,-36.454132,-8.979885,1
3100,-52.872364,-16.17906,1
3101,-38.114902,10.200984,1
3102,32.375126,-4.6219473,1
3103,-53.882095,14.129951,1
3104,-40.551537,-26.20792,1
3105,-35.894085,-63.013157,1
3106,2.0353014,-43.108116,1
3107,0.090542264,-38.99101,1
3108,-33.251812,-22.901278,1
3109,44.803276,-49.969654,1
3110,-60.036148,14.108636,1
3111,27.235449,-12.222314,1
3112,68.929016,-1.1995767,1
3113,-13.57725,-76.47977,1
3114,-60.367325,40.305252,1
3115,-45.7294,-40.962555,1
3116,-30.215952,10.737964,1
3117,-37.25841,9.467136,1
3118,-61.1315,38.76163,1
3119,33.063618,-31.006926,1
3120,-66.935585,-29.760475,1
3121,-29.78509,-22.304024,1
3122,22.943155,-56.439102,1
3123,-50.404007,39.523075,1
3124,-39.095444,9.435947,1
3125,7.7868996,-82.73447,1
3126,-44.902134,49.161976,1
3127,-59.495483,-25.24934,1
3128,-58.764153,-15.76315,1
3129,-57.879654,0.5342764,1
3130,-54.309586,-38.111973,1
3131,1.6886473,-35.20444,1
3132,-69.74072,18.706621,1
3133,-48.570816,40.357628,1
3134,-35.513687,-9.408127,1
3135,39.51256,-15.861667,1
3136,-11.477725,-77.341774,1
3137,-66.063065,9.80341,1
3138,-91.078186,21.844759,1
3139,31.917612,1.2969818,1
3140,18.584633,56.166172,1
3141,-48.91777,41.68061,1
3142,-98.89057,9.729132,1
3143,-71.88447,18.971542,1
3144,-48.67576,41.746044,1
3145,-5.1442084,-77.71971,1
3146,-51.487095,-68.751755,1
3147,-30.076777,15.284563,1
3148,-102.93314,20.812958,1
3149,-53.36698,-14.353824,1
3150,-54.922806,-63.273083,1
3151,-11.587203,-61.98511,1
3152,35.004826,9.39615,1
3153,12.390174,-25.379738,1
3154,-54.41842,-15.786803,1
3155,-51.313225,-34.73885,1
3156,-49.0595,-28.82343,1
3157,-20.42984,-45.87817,1
3158,-65.67755,-53.988457,1
3159,54.38815,-14.620074,1
3160,-22.756466,-34.51617,1
3161,38.223232,-12.53996,1
3162,-59.36026,-25.64203,1
3163,-12.804552,-56.552162,1
3164,18.112957,-60.969086,1
3165,-57.292717,-59.698795,1
3166,-41.140915,1.4676332,1
3167,11.018664,-26.852364,1
3168,36.670048,-61.495434,1
3169,7.288402,-47.648945,1
3170,-56.383835,43.664463,1
3171,26.930773,-5.088936,1
3172,23.113468,21.775042,1
3173,-52.544945,16.836744,1
3174,21.047678,-59.15647,1
3175,-15.783338,-40.212585,1
3176,-56.347973,-60.155647,1
3177,-66.00828,31.23231,1
3178,-51.3642,46.4457,1
3179,-96.8417,17.323801,1
3180,27.999113,-5.03596,1
3181,-39.30323,10.194855,1
3182,-59.41373,7.4101977,1
3183,8.962556,-67.985985,1
3184,-43.339428,-22.857916,1
3185,-59.154854,-32.52703,1
3186,-50.3423,14.531306,1
3187,45.18292,-49.813766,1
3188,0.39992294,-74.559,1
3189,-39.012516,-62.01482,1
3190,-54.399582,-15.188636,1
3191,-42.021763,-17.407747,1
3192,7.5817127,-40.412468,1
3193,-103.43489,21.13683,1
3194,-30.373842,16.018064,1
3195,-41.21816,20.776217,1
3196,25.278555,-15.27604,1
3197,-39.52414,-21.907627,1
3198,-38.930622,-15.94909,1
3199,47.61474,-53.92297,1
3200,-36.868958,-20.146969,1
3201,39.87426,-22.455418,1
3202,69.16797,24.192013,1
3203,-38.390636,-67.35257,1
3204,-24.692686,-28.480955,1
3205,-64.56512,-33.306526,1
3206,-16.455027,-60.96235,1
3207,-32.817616,21.666557,1
3208,-17.463625,-13.15938,1
3209,-29.206299,-58.87316,1
